96	1.2	0
-2.617994	1.450119	-2.739050
1.017729	0.449443	0.638696
1ACB_r_u.pdb.ms	-1.214	17.859	-3.266
1ACB_l_u.pdb.ms	17.809	22.771	9.601
-1.989675	2.937409	2.947245	94	9	14	1606.061
-0.837758	0.806832	3.022155	1	2	20	1572.872
1.989675	1.724868	2.846246	10	8	16	1507.726
-1.780236	3.050410	3.138492	93	9	14	1495.710
-1.361357	2.931927	-2.728768	94	9	14	1493.714
-1.884956	2.937409	2.947245	94	9	15	1486.474
-0.733038	0.806832	3.022155	1	2	20	1474.914
-2.827433	2.543197	2.990252	6	6	16	1471.548
1.884956	1.431907	3.015410	10	7	16	1470.813
-0.837758	0.918305	3.107845	0	1	20	1462.491
1.884956	1.644848	2.743774	10	8	16	1447.474
-2.094395	2.937409	2.947245	95	10	14	1424.347
-0.837758	0.817732	-3.084486	0	3	20	1421.281
1.884956	1.766737	2.722752	10	9	15	1418.504
2.303835	2.948048	1.133127	95	10	13	1403.702
-2.513274	2.932096	2.377790	94	9	15	1397.199
1.151917	2.849871	1.512012	9	5	16	1389.753
3.036873	2.950896	1.797889	93	9	14	1388.421
0.628319	2.825762	1.085035	10	5	15	1378.617
-2.513274	1.846833	2.826543	5	7	17	1374.963
-1.675516	3.050410	3.138492	93	10	14	1374.035
-0.418879	2.442222	-1.195837	93	11	14	1373.709
-3.036873	2.950896	1.797889	93	9	15	1371.787
0.418879	2.554022	2.320619	6	4	16	1371.558
1.884956	1.724868	2.846246	10	8	15	1369.298
-0.733038	0.919522	2.948277	1	0	20	1368.490
-2.617994	1.812466	2.597595	4	5	18	1366.321
1.989675	1.766737	2.722752	10	9	16	1364.470
-2.617994	2.932096	2.377790	94	9	14	1364.403
1.884956	1.812466	2.597595	10	10	15	1363.867
-1.884956	3.050410	3.138492	94	10	14	1361.998
-2.199115	2.830209	2.734943	95	9	15	1360.792
1.884956	1.603064	2.865774	10	7	16	1359.630
-2.722714	1.481086	2.890269	8	5	19	1358.642
0.523599	1.032316	2.884221	9	4	19	1353.972
-2.827433	2.431122	3.086379	6	5	17	1353.553
-0.733038	0.918305	3.107845	0	1	20	1353.204
-0.523599	1.032316	2.884221	0	0	20	1348.118
2.827433	2.950896	1.797889	1	9	14	1347.630
1.989675	1.685196	2.967046	10	8	16	1347.377
0.418879	3.088868	-0.989501	93	9	14	1345.857
1.047198	2.849871	1.512012	10	5	16	1340.184
2.199115	2.948048	1.133127	0	10	14	1339.285
-2.199115	3.050410	3.138492	2	10	13	1338.551
2.303835	2.603559	2.555114	3	6	17	1338.330
2.827433	1.969112	1.088273	89	7	15	1337.630
1.884956	1.392869	3.136903	9	6	17	1336.429
1.884956	1.268591	-3.122146	9	6	18	1334.136
-2.617994	1.889815	2.701570	5	6	18	1334.123
-2.513274	1.644848	2.743774	5	5	18	1333.234
1.151917	2.740366	1.374341	8	5	16	1332.886
-2.827433	1.644848	2.743774	7	8	18	1332.311
-0.733038	0.704080	2.911636	2	2	20	1332.167
-2.303835	1.846833	2.826543	3	6	17	1329.250
-2.513274	1.766737	2.722752	5	6	18	1328.598
1.989675	1.644848	2.743774	9	9	16	1325.706
1.780236	1.303305	3.043152	10	6	17	1325.172
0.314159	2.554022	2.320619	7	4	16	1324.454
0.733038	2.825762	1.085035	10	5	15	1323.509
1.256637	2.747398	1.727166	8	5	16	1322.207
-0.523599	0.819323	2.845960	2	2	21	1320.820
-0.523599	0.937910	2.787575	1	0	20	1319.455
3.036873	3.064492	1.647259	93	9	15	1319.285
-0.942478	0.817732	-3.084486	0	2	21	1317.584
1.361357	2.747398	1.727166	8	5	16	1311.873
-0.733038	0.819323	2.845960	2	1	21	1311.033
-1.780236	2.833517	-3.085508	95	9	15	1309.352
-2.408554	2.932096	2.377790	93	9	15	1308.847
-0.942478	0.842945	-2.907318	95	4	21	1308.070
-2.303835	2.830209	2.734943	0	9	15	1305.966
1.989675	1.603064	2.865774	10	8	16	1305.880
1.047198	2.740366	1.374341	9	5	16	1305.493
-0.104720	1.240183	2.587255	2	4	19	1305.142
2.513274	2.119564	2.754818	12	13	13	1304.939
-0.418879	0.844883	2.679708	3	1	21	1304.599
-2.722714	2.830209	2.734943	3	9	15	1303.924
0.209440	2.479849	2.126925	7	5	16	1303.519
-2.513274	1.616061	2.521531	5	4	19	1303.017
0.628319	2.705107	1.062142	10	6	15	1302.439
1.989675	1.035863	-3.110475	6	6	19	1302.176
2.617994	1.644848	2.743774	9	10	16	1298.282
-3.141593	2.950896	1.797889	93	9	14	1297.561
0.000000	1.321609	2.687717	3	9	17	1297.372
-1.047198	1.766737	2.722752	1	4	18	1296.724
-0.837758	2.996437	-2.089121	3	12	13	1295.908
2.722714	3.064492	1.647259	1	10	14	1295.387
3.036873	1.560345	2.985899	4	10	16	1295.303
2.932153	1.969112	1.088273	89	6	15	1294.950
-2.932153	2.833517	-3.085508	7	10	14	1294.901
1.989675	1.142003	-3.058022	7	6	19	1291.040
2.199115	2.603559	2.555114	4	5	17	1289.681
-1.570796	1.809020	2.949741	3	6	17	1285.099
0.000000	2.970019	-1.282382	93	10	14	1283.158
-3.141593	1.766737	2.722752	6	7	17	1282.472
-1.780236	2.103695	-2.777707	5	8	16	1281.254
-2.827433	1.724868	2.846246	8	8	17	1278.876
-2.827433	2.717705	2.625995	3	8	15	1278.646
0.523599	2.705107	1.062142	10	6	15	1277.947
-2.722714	2.932096	2.377790	94	9	14	1277.725
0.942478	2.740366	1.374341	8	6	15	1276.935
-2.408554	2.830209	2.734943	0	9	15	1276.390
3.036873	1.647395	3.085437	6	10	16	1275.860
-3.141593	2.937409	2.947245	6	11	14	1274.686
-3.141593	2.738409	2.975671	6	9	15	1274.456
-0.837758	0.933766	-3.015917	95	2	21	1272.600
2.827433	1.644848	2.743774	9	9	17	1270.725
2.932153	2.049006	1.199930	90	7	16	1270.477
2.617994	1.972312	2.805134	11	12	14	1269.843
-0.628319	0.918305	3.107845	0	2	20	1269.431
2.932153	3.064492	1.647259	93	9	14	1267.843
-2.722714	2.801154	2.353143	94	8	15	1266.703
-3.036873	2.637087	3.132730	8	8	15	1266.133
-2.722714	1.321609	2.687717	4	5	18	1266.034
1.570796	2.721001	2.060097	8	4	16	1265.516
-1.151917	2.355462	2.151441	0	69	3	1265.223
-2.722714	1.690107	2.620910	6	4	19	1264.603
2.617994	1.889815	2.701570	10	12	14	1264.486
2.617994	1.567193	2.643172	9	10	17	1264.166
-2.303835	1.766737	2.722752	4	5	18	1263.847
2.932153	2.082784	1.042403	89	7	15	1263.664
-2.408554	1.846833	2.826543	5	7	17	1262.859
-1.570796	1.934802	2.927634	2	6	18	1262.584
-1.884956	1.841033	-2.756932	6	5	17	1262.539
1.989675	1.431907	3.015410	9	7	17	1261.576
2.932153	2.601432	2.102535	2	7	17	1261.138
-0.733038	1.028027	3.036573	95	0	21	1260.817
2.722714	1.644848	2.743774	8	5	17	1260.116
-3.141593	3.064492	1.647259	92	9	15	1260.060
-0.733038	2.996437	-2.089121	93	9	14	1257.839
2.617994	2.185580	1.287673	6	2	19	1256.940
0.000000	1.240183	2.587255	2	4	19	1256.561
1.989675	1.846833	2.826543	11	9	15	1256.242
-2.303835	1.724868	2.846246	4	6	17	1256.176
-0.418879	1.155389	2.837148	2	8	17	1255.214
2.932153	2.097496	1.373172	5	94	19	1255.013
-2.722714	2.637087	3.132730	6	7	16	1253.869
-3.141593	1.914854	1.214468	8	94	19	1252.017
-1.256637	1.866694	2.473686	2	1	19	1251.261
-2.617994	1.481086	2.890269	8	6	19	1250.462
-0.523599	2.886428	-1.793217	3	13	12	1248.474
-0.942478	0.918305	3.107845	0	1	21	1248.257
1.884956	1.303305	3.043152	10	6	17	1248.209
2.617994	1.481086	2.890269	9	10	17	1248.079
2.932153	1.993909	1.312897	4	93	19	1247.439
0.628319	2.978333	-0.412090	1	11	13	1247.373
-2.722714	1.560345	2.985899	8	6	18	1245.853
-3.036873	2.543197	2.990252	7	7	16	1245.650
0.209440	2.355462	2.151441	7	6	16	1245.374
1.466077	2.838301	1.980061	9	4	16	1245.195
-1.780236	2.200418	-3.056442	4	7	16	1245.051
-0.942478	0.700065	3.115430	2	3	21	1244.821
1.989675	1.690107	2.620910	9	10	16	1244.735
-0.628319	1.032316	2.884221	0	0	20	1244.512
2.722714	2.950896	1.797889	1	9	14	1244.155
-2.827433	2.801154	2.353143	0	9	15	1244.092
2.513274	1.490555	2.543284	9	10	17	1243.983
1.989675	1.165407	3.092861	8	6	18	1243.928
-2.722714	1.644848	2.743774	7	5	19	1242.895
-1.256637	2.931927	-2.728768	94	9	14	1242.733
2.827433	1.914854	1.214468	90	7	16	1242.689
2.094395	1.142003	-3.058022	7	7	19	1242.062
-2.617994	2.738409	2.975671	4	8	15	1241.959
0.314159	3.088868	-0.989501	93	10	14	1241.188
2.617994	3.064492	1.647259	1	10	14	1240.815
1.256637	2.849871	1.512012	9	5	16	1239.358
-2.722714	1.889815	2.701570	6	6	18	1239.338
0.418879	2.519348	0.843503	9	7	14	1239.239
-2.617994	1.560345	2.985899	8	6	19	1239.148
-2.303835	1.889815	2.701570	3	6	18	1239.012
0.314159	2.431584	2.307631	7	5	16	1238.984
-2.094395	3.050410	3.138492	2	10	14	1238.333
2.617994	1.724868	2.846246	10	6	17	1237.546
-2.617994	1.690107	2.620910	5	4	19	1237.058
2.617994	1.846833	2.826543	11	11	15	1236.697
1.884956	1.242312	2.941234	9	7	17	1235.513
-2.722714	1.603064	2.865774	7	6	18	1234.906
2.827433	2.082784	1.042403	89	8	15	1234.057
-2.827433	2.932096	2.377790	0	10	14	1234.020
2.617994	1.766737	2.722752	9	6	17	1233.534
0.837758	2.740366	1.374341	9	5	15	1233.294
-2.408554	1.812466	2.597595	3	5	18	1233.104
0.418879	2.642029	0.813274	10	7	14	1232.417
-2.617994	1.766737	2.722752	6	6	18	1232.192
-1.047198	3.050410	3.138492	95	3	16	1231.938
-2.827433	1.766737	2.722752	6	9	17	1231.247
