96	1.2	0
-2.617994	1.450119	-2.739050
1.017729	0.449443	0.638696
1ACB_r_u.pdb.ms	-1.214	17.859	-3.266
1ACB_l_u.pdb.ms	17.809	22.771	9.601
-1.308997	2.881233	-2.582574	95	10	14	1352.068
-2.879793	2.984978	1.954446	93	9	15	1349.225
2.617994	2.108018	1.311430	5	1	19	1296.864
-3.141593	2.984978	1.954446	94	10	14	1289.823
1.047198	2.704512	1.488683	8	6	15	1288.055
-0.523599	1.218453	2.777284	1	7	18	1274.482
-2.617994	1.869911	2.701025	5	6	18	1270.685
0.000000	2.979456	-1.009304	2	11	13	1263.092
2.617994	1.869911	2.701025	10	12	14	1260.459
2.879793	2.984978	1.954446	2	9	14	1256.873
0.523599	2.592629	0.909713	9	7	14	1250.591
-2.617994	2.760637	2.781135	3	9	15	1242.867
-0.785398	0.733948	3.021411	2	2	20	1220.211
2.879793	1.574060	2.783565	9	9	17	1215.039
0.785398	2.478122	2.609777	4	5	17	1212.590
1.832596	1.391910	3.030322	10	6	17	1200.797
-2.617994	1.574060	2.783565	7	5	19	1200.479
-2.617994	1.736875	3.023612	6	7	17	1200.278
1.308997	1.554776	0.100351	5	4	71	1195.573
-2.879793	1.574060	2.783565	8	6	18	1191.549
-2.617994	1.391910	3.030322	6	5	19	1186.917
0.261799	2.979456	-1.009304	93	10	14	1182.374
-1.308997	1.736875	3.023612	2	7	17	1180.311
1.308997	1.977582	0.969896	93	2	19	1177.506
-2.617994	2.984978	1.954446	93	11	15	1174.264
1.832596	1.574060	2.783565	9	8	17	1169.868
2.879793	2.108018	1.311430	4	94	19	1164.481
-0.261799	1.218453	2.777284	3	8	17	1164.456
-3.141593	1.736875	3.023612	8	7	17	1158.429
-1.832596	2.041297	-2.664597	5	6	16	1158.053
-2.094395	2.760637	2.781135	95	8	15	1155.518
-2.356194	2.760637	2.781135	0	9	15	1154.670
2.094395	1.218453	2.777284	8	8	18	1153.083
2.094395	1.869911	2.701025	10	10	15	1152.789
1.308997	2.704512	1.488683	8	5	16	1142.778
2.617994	2.637879	2.121598	5	5	17	1133.096
-1.570796	1.736875	3.023612	3	7	17	1131.580
-1.308997	2.393226	1.857173	0	69	1	1130.928
2.617994	1.574060	2.783565	9	5	18	1128.629
-0.785398	2.456751	-1.503343	95	10	15	1120.631
2.617994	1.977582	0.969896	88	9	15	1119.677
2.617994	2.704512	1.488683	95	9	16	1115.629
2.879793	1.977582	0.969896	88	7	15	1108.010
-0.523599	2.187132	-0.479875	93	17	11	1106.565
-2.617994	1.555207	1.708892	94	3	18	1106.321
1.832596	2.863997	0.549740	94	11	14	1102.611
2.879793	2.033014	2.977192	12	15	12	1102.059
-1.570796	2.164094	-2.991358	3	7	17	1097.778
-0.523599	2.455966	-0.641220	92	15	13	1097.178
1.832596	1.869911	2.701025	11	10	14	1096.221
-0.523599	2.881233	-2.582574	0	4	16	1096.031
0.261799	2.299159	2.264663	6	7	16	1095.909
1.832596	1.242974	-2.977882	8	5	18	1094.795
-0.261799	1.809167	1.213774	3	5	20	1091.004
-2.879793	1.736875	3.023612	9	5	18	1086.141
-0.785398	1.050534	3.042579	95	0	21	1085.033
1.570796	1.554776	0.100351	9	4	72	1083.201
-0.523599	0.914445	2.687814	2	0	21	1080.632
2.356194	1.574060	2.783565	11	11	15	1080.399
1.832596	1.218453	2.777284	9	7	18	1078.975
2.617994	1.699788	2.452890	6	6	18	1077.772
-0.785398	2.187132	-0.479875	94	17	11	1075.299
-1.308997	0.733948	3.021411	0	7	20	1071.824
2.879793	1.809167	1.213774	90	6	16	1068.985
2.617994	1.413430	2.550734	7	9	18	1067.156
2.879793	1.869911	2.701025	10	15	14	1067.138
-2.617994	1.756530	-2.105156	2	6	19	1064.668
-2.617994	2.356369	3.005869	5	8	16	1064.218
0.261799	1.869911	2.701025	3	8	17	1062.050
1.570796	2.863997	0.549740	7	95	20	1061.900
2.356194	2.478122	2.609777	3	5	18	1053.561
-1.047198	1.998705	2.370472	1	1	19	1052.057
-1.047198	1.574060	2.783565	2	5	17	1050.146
2.879793	0.615174	-0.666022	9	7	17	1050.127
0.000000	2.704512	1.488683	12	6	14	1046.994
-0.261799	2.455966	-0.641220	92	16	13	1045.937
-2.356194	1.721184	-0.153948	86	3	70	1045.531
-0.785398	1.218453	2.777284	3	8	17	1045.429
2.617994	1.569311	-3.003978	5	11	16	1043.968
-2.879793	2.760637	2.781135	4	7	15	1043.419
0.000000	1.134796	2.434290	4	6	19	1041.692
0.523599	1.050534	3.042579	8	4	19	1041.418
1.570796	2.637879	2.121598	7	4	17	1040.582
-0.785398	1.732874	-0.951685	95	8	14	1039.637
-1.832596	1.741644	-2.695914	6	5	17	1039.215
-2.356194	1.599406	1.426070	12	7	15	1039.189
-2.879793	2.356369	3.005869	6	5	17	1038.329
-2.617994	1.699788	2.452890	3	3	20	1038.312
-0.523599	2.343981	-1.040456	93	15	14	1037.938
2.617994	1.721184	-0.153948	5	9	71	1037.581
-1.047198	1.050534	3.042579	4	11	16	1037.357
0.261799	2.704512	1.488683	11	8	14	1036.893
-2.356194	1.869911	2.701025	5	7	18	1036.166
2.094395	1.050534	3.042579	6	7	19	1033.125
-2.356194	1.699788	2.452890	3	4	19	1031.990
0.000000	0.831641	0.616218	8	88	16	1029.976
2.617994	1.391910	3.030322	9	9	18	1029.323
-3.141593	1.574060	2.783565	7	10	17	1029.317
-0.523599	2.637879	2.121598	3	91	20	1029.317
-0.261799	2.343981	-1.040456	92	12	14	1028.340
-1.047198	2.637879	2.121598	90	4	18	1026.229
-3.141593	2.108018	1.311430	9	1	20	1025.290
-3.141593	2.637879	2.121598	1	8	17	1024.151
-1.570796	2.588535	-2.976617	1	9	16	1024.026
-1.570796	2.393226	1.857173	92	4	19	1023.517
-3.141593	2.478122	2.609777	5	5	18	1022.891
1.570796	1.869911	2.701025	11	11	14	1020.340
-2.356194	1.574060	2.783565	5	4	18	1018.914
0.000000	1.218453	2.777284	2	4	18	1016.122
2.879793	1.450119	-2.739050	5	12	17	1015.870
-0.785398	0.929350	-2.910676	94	3	21	1015.115
-3.141593	1.741644	-2.695914	95	12	18	1014.714
-2.879793	1.699788	2.452890	6	8	18	1012.900
-0.261799	0.914445	2.687814	2	1	21	1012.728
-2.617994	1.218453	2.777284	0	10	18	1012.058
-2.094395	2.588535	-2.976617	84	13	14	1008.853
2.617994	1.218453	2.777284	7	9	19	1006.422
-2.356194	2.724429	-0.348782	10	11	12	1006.381
1.047198	2.637879	2.121598	6	2	17	1006.223
1.832596	0.929350	-2.910676	5	4	20	1004.582
2.617994	2.407836	1.410646	92	6	17	1004.196
-1.047198	1.699788	2.452890	2	3	19	1003.871
-3.141593	0.615174	-0.666022	7	9	17	1003.572
2.094395	1.998705	2.370472	10	11	15	1002.299
1.047198	0.910508	1.903534	13	11	17	1000.747
-1.832596	1.869911	2.701025	4	5	18	1000.188
1.308997	1.766067	2.153843	80	82	13	1000.089
-1.832596	1.909857	-0.381669	4	2	70	999.216
-0.261799	2.979456	-1.009304	10	94	18	998.686
-2.879793	1.869911	2.701025	8	7	18	997.369
-1.832596	1.413430	2.550734	91	75	16	996.842
-3.141593	2.407836	1.410646	6	1	18	996.671
-1.308997	1.025536	1.576859	6	5	17	995.936
-1.308997	2.138223	1.678323	0	69	2	994.931
-3.141593	1.658653	-2.409879	2	11	18	994.021
2.879793	1.741644	-2.695914	8	14	14	993.357
2.879793	0.762244	-0.273349	8	11	14	992.615
2.879793	0.960688	-0.577532	10	9	14	992.269
-3.141593	1.977582	0.969896	90	6	15	992.186
-0.261799	1.335669	0.897240	0	9	14	990.357
2.879793	2.407836	1.410646	93	11	17	988.320
2.879793	1.736875	3.023612	6	10	16	987.786
2.617994	2.356369	3.005869	4	4	18	986.431
-1.047198	0.929350	-2.910676	94	3	21	986.105
-2.617994	1.413430	2.550734	2	6	18	985.659
